followers_count,friends_count,statuses_count,favourites_count,listed_count,verified,has_url,description_length,has_description,screen_name_length,name_length,follower_following_ratio,following_follower_ratio,engagement_rate,username_digit_ratio,account_age_days,tweet_count,mean_interval_sec,std_interval_sec,min_interval_sec,burst_ratio,night_post_ratio,posting_hour_std,daily_count_mean,daily_count_std,daily_count_cv,interval_entropy,label
172282,50,8969,2,928,1,1,137,1,7,11,3378.078431372549,0.0002902201610141453,0.0002229654403567447,0.0,3335,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2071406,1164,2238,3227,2105,1,0,142,1,12,19,1778.0309012875537,0.0005619368863772306,1.441268423403305,0.07692307692307693,5207,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88,126,9326,15348,1,0,0,102,1,6,8,0.6929133858267716,1.4157303370786516,1.6455451913798649,0.0,4878,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2214815,481,17587,294,5271,1,1,160,1,12,13,4595.051867219917,0.0002171737968300753,0.016715942688196497,0.0,6170,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
154649,115,6278,130,925,1,1,120,1,9,19,1333.1810344827586,0.0007436146136437116,0.020703933747412008,0.0,5452,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,89,30,373,0,0,0,16,1,15,14,0.0,89.0,12.03225806451613,0.5,2093,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2412979,6,25017,0,9772,1,1,103,1,13,13,344711.28571428574,2.4865518984823745e-06,0.0,0.0,6140,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5490926,1473,36766,17307,13143,1,1,130,1,14,16,3725.1872455902308,0.0002682607144476698,0.4707210270079147,0.0,6136,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4538491,53,9393,79,4520,1,1,31,1,9,15,84046.12962962964,1.1677887721295973e-05,0.008409623163721524,0.0,6120,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2927,363,4215,1194,35,0,1,115,1,13,15,8.041208791208792,0.12397540983606557,0.2832068311195446,0.0,6282,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8856,1182,1244,22,210,1,1,0,0,14,14,7.486052409129332,0.13345376538331263,0.017670682730923693,0.0,3851,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7883097,621,3021,831,12088,1,1,72,1,9,16,12673.789389067524,7.877613598105719e-05,0.2749834546657842,0.1,5777,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
828,1477,8397,5109,28,0,1,81,1,7,12,0.5602165087956699,1.781664656212304,0.608359133126935,0.0,6269,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,209,101,374,0,0,0,0,0,12,13,0.01904761904761905,41.8,3.6666666666666665,0.0,3601,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2671632,13803,47964,182818,5536,1,1,145,1,3,12,193.54042306577804,0.005166503033912218,3.811487543000104,0.0,6479,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1041658,1710,4256,86,4657,1,0,144,1,15,13,608.8007013442432,0.0016416120822649255,0.020202020202020204,0.0,3425,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
951081,1397,14212,1895,5099,1,1,123,1,9,14,680.3154506437768,0.0014688533691101294,0.1333286427918103,0.0,6238,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,814,94,1345,0,0,0,0,0,10,5,0.01717791411042945,54.266666666666666,14.157894736842104,0.0,2651,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17491578,720,4111,94,23643,1,1,127,1,11,12,24260.163661581137,4.1162664617070874e-05,0.022859922178988325,0.0,5749,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
353,1002,1987,21009,0,0,0,0,0,7,10,0.35194416749750745,2.830508474576271,10.567907444668007,0.0,6130,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10800083,1,7705,1,1221,1,1,155,1,15,18,5400041.5,9.259187243358478e-08,0.00012976901116013495,0.0,3151,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94170,62798,303463,99915,18,0,0,102,1,6,11,1.4995461711173745,0.6668507289930021,0.3292482798618617,0.5714285714285714,5094,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12897,37,3102,167,9,0,1,116,1,12,13,339.39473684210526,0.002868661808032253,0.05381888495004834,0.0,3418,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60109,59313,51712,38711,7,0,0,160,1,9,12,1.0134032437535827,0.9867409748793878,0.7485738595710943,0.1,5174,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1230027,397,76261,93,6502,1,0,77,1,14,14,3090.5201005025124,0.0003227568803311795,0.001219480212950093,0.0,6454,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
189296,2397,4121,5715,481,0,1,96,1,15,17,78.93911592994162,0.012662641246295504,1.3864628820960698,0.0,3075,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
553308,1866,14136,8298,4961,1,1,81,1,4,4,296.3620782003214,0.0033724374626113076,0.586970361462828,0.0,6286,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4307,1698,11611,8539,185,0,0,118,1,12,13,2.535020600353149,0.39415041782729804,0.7353599724423011,0.0,4549,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3305,2571,35592,980,19,0,1,59,1,6,6,1.2849922239502334,0.7776769509981851,0.027533503778832916,0.0,5622,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13617434,1277,14848,28239,21664,1,1,153,1,10,11,10655.26917057903,9.377683829590522e-05,1.9017442252003502,0.0,6280,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15356413,85,110833,341,21289,1,1,152,1,14,12,178562.94186046513,5.535146421553886e-06,0.0030766732230182075,0.0,5862,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40847,1933,7202,18815,5,0,0,63,1,10,12,21.12047569803516,0.04732177830003917,2.6121060669165623,0.0,2366,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
457844,1473,215816,119,4199,1,1,136,1,10,11,310.6132971506106,0.0032172460112046652,0.0005513930783951218,0.0,6482,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51681749,10023,12870,3082,63361,1,1,14,1,11,12,5155.800977653631,0.00019393693131521282,0.23945303395229586,0.0,6433,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122813,331,2482,5049,44,0,1,108,1,14,11,369.9186746987952,0.0026951324767534647,2.0334273056786145,0.0,3921,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1786062,387,28790,16062,649,1,1,32,1,9,11,4603.2525773195875,0.00021667768718124723,0.5578826716682297,0.0,5408,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,12,6,23,0,0,0,7,1,15,17,0.07692307692307693,6.0,3.2857142857142856,0.0625,2089,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2975623,110,128229,911,5214,1,1,117,1,7,16,26807.414414414416,3.696703615779413e-05,0.007104421742182017,0.0,5260,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500330,50,853,7935,1394,1,1,146,1,5,22,9810.392156862745,9.993384379540744e-05,9.291569086651053,0.0,3607,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1723516,556,30106,53,905,1,1,135,1,9,7,3094.283662477558,0.0003225961797881889,0.0017603879496462616,0.0,5689,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24827336,107,2545,198,32938,1,1,41,1,14,14,229882.74074074073,4.309765481493243e-06,0.07776904948939513,0.06666666666666667,5946,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
121964,1051,79570,297,2311,1,1,123,1,7,7,115.93536121673004,0.008617226253433362,0.003732515614985359,0.0,6153,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2109,3922,1801,3289,4,0,0,19,1,9,12,0.537598776446597,1.8587677725118483,1.8251942286348501,0.0,2410,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
139463,127721,41113,42,1792,0,1,159,1,6,13,1.0919262147476552,0.9157990592554351,0.0010215498370384783,0.2857142857142857,6166,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17982,2854,13743,445,187,0,1,106,1,10,20,6.298423817863397,0.15870544403047324,0.03237776484284051,0.2727272727272727,6197,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,388,8725,5140,8,0,0,159,1,8,12,0.20565552699228792,4.790123456790123,0.5890442356176943,0.1111111111111111,6108,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
480453,1049,53691,6141,2720,1,1,75,1,5,20,457.57428571428574,0.0021833515799639506,0.11437458094315726,0.0,6149,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,60,1,196,0,0,0,0,0,14,6,0.04918032786885246,15.0,98.0,0.5333333333333333,2078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
621864,772,7042,1184,4531,1,1,101,1,7,8,804.4812419146184,0.0012414269978210705,0.16811018032088598,0.0,6181,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
557,1595,74,1,4,0,0,64,1,12,12,0.34899749373433586,2.8584229390681,0.013333333333333334,0.0,6339,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
642479,2753,4098,1063,2089,1,1,151,1,13,22,233.28939724037764,0.004284958286639273,0.25933154427909244,0.0,6883,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
191106,488,6469,347,1945,1,1,124,1,4,15,390.80981595092027,0.0025535433029664012,0.05363214837712519,0.4,5020,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
216,431,407,39,0,0,1,160,1,13,19,0.5,1.9861751152073732,0.09558823529411764,0.0,4845,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1779045,2929,9079,12576,4929,1,1,131,1,12,18,607.1825938566553,0.0016463880079548253,1.3850220264317181,0.0,6190,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10886,1181,25520,26407,395,0,1,158,1,11,15,9.209813874788495,0.10847800128593736,1.0347165079738254,0.0,6382,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,5,0,0,0,0,0,0,0,13,5,0.16666666666666666,2.5,0.0,0.5714285714285714,2024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30380,246,2724,1650,227,1,1,118,1,8,12,122.99595141700405,0.008097165991902834,0.6055045871559633,0.0,3271,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200696,1,142,16,390,1,1,27,1,11,12,100348.0,4.982635515229425e-06,0.11188811188811189,0.16666666666666666,3845,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1758588,174,17140,1480,1095,1,1,31,1,12,13,10049.074285714285,9.894295938391517e-05,0.08634268712443847,0.0,5919,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
646773,2448,28816,1545,191,1,1,146,1,14,6,264.0967741935484,0.0037849387885103606,0.053614186070722145,0.0,5763,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4894,505,4105,929,80,1,1,85,1,11,14,9.671936758893281,0.10316649642492338,0.22625426205552848,0.0,5167,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1763,4962,4143,417,12,0,0,149,1,14,8,0.3552286923231916,2.812925170068027,0.10062741312741312,0.06666666666666667,6088,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51043,16429,29118,7590,834,1,1,149,1,12,13,3.1066950699939135,0.3218595721338453,0.2606545554448985,0.0,6174,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80763,65,14750,3122,18,0,1,123,1,13,25,1223.6818181818182,0.0008048140260512109,0.21164666802250695,0.0,3110,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10258100,1492,14508,1289,7083,1,1,62,1,8,9,6870.797052913596,0.0001454460235866268,0.08884140878075678,0.0,6226,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,595,11,22,0,0,0,0,0,15,17,0.28859060402684567,3.439306358381503,1.8333333333333333,0.5,2257,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39975735,222,62051,11758,92675,1,1,76,1,4,4,179263.38565022423,5.553368673437307e-06,0.18948623734931994,0.0,6645,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,209,22,177,0,0,0,44,1,12,11,0.08095238095238096,11.61111111111111,7.695652173913044,0.15384615384615385,2051,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67068,259,5875,575,265,1,1,150,1,10,19,257.95384615384614,0.003861694672650554,0.09785568413886998,0.0,3245,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5369592,131,5703,949,1484,1,1,36,1,8,29,40678.72727272727,2.439663490324127e-05,0.16637447405329595,0.0,4289,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2436414,1505,92230,157714,1627,1,1,68,1,11,18,1617.804780876494,0.00061771085796139,1.7099890492350729,0.0,4935,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
410664,61,180974,230,356,1,1,78,1,9,10,6623.612903225807,0.00014853956387810016,0.001270893769857715,0.1,5764,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16192,116,4150,301,13,1,0,99,1,15,21,138.39316239316238,0.007163589205212129,0.07251264755480608,0.0,3229,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
802587,329,28457,19268,289,1,0,132,1,11,28,2432.081818181818,0.00040992389619580656,0.6770679598004076,0.0,4250,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29789,29648,15292,198,793,0,1,153,1,14,16,1.0047219130493439,0.9952332997650218,0.012947099980383181,0.0,5991,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15855056,508,314589,32,58026,1,1,130,1,3,8,31149.422396856582,3.204025062792269e-05,0.00010171969865539273,0.0,6173,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76351421,58352,46597,44164,53663,1,1,10,1,12,13,1308.4403715318836,0.0007642555760127166,0.9477659985407099,0.0,6155,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
317157,1637,281312,6716,3859,1,1,135,1,13,13,193.62454212454213,0.005161465263370308,0.023873763388112174,0.0,6479,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16244999,1657,368035,4433,94773,1,1,27,1,14,19,9797.948733413752,0.00010200061557402277,0.01204501733526068,0.0,6913,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1589944,4014,4260,2070,5306,1,1,108,1,10,15,396.00099626401,0.0025246156313583176,0.4858014550574982,0.0,6282,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
104451,1430,199448,4721,2021,1,1,50,1,8,10,72.9916142557652,0.013690498985179796,0.023670211432496528,0.0,6372,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
836278,1731,12092,6230,3196,1,1,155,1,12,13,482.8394919168591,0.002069883376241661,0.5151740676424378,0.0,5583,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4580618,561,10471,182,15968,1,1,129,1,7,16,8150.5658362989325,0.00012247253045931129,0.017379679144385027,0.0,5307,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
358181,588,21894,16609,2291,1,1,90,1,12,13,608.1171477079796,0.0016416235321707958,0.758575017127198,0.0,6531,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10896179,179,2305,895,35095,1,1,24,1,12,13,60534.32777777778,1.6427775605762755e-05,0.38811795316565484,0.0,5477,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6412566,17,8129,12,941,1,1,39,1,15,12,356253.6666666667,2.651044425734655e-06,0.0014760147601476014,0.0,5830,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18315591,418,6043,565,3008,1,1,39,1,12,13,43712.6276849642,2.2822085139262766e-05,0.09348113831899404,0.0,4705,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3156848,351,1438,873,7095,1,0,25,1,12,13,8968.318181818182,0.00011118681951528249,0.606671299513551,0.0,6562,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5400,457,1132,461,35,1,1,154,1,14,16,11.790393013100436,0.08461396037770783,0.40688437775816416,0.0,5608,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2229,3588,10253,983,89,0,1,157,1,14,18,0.6210643633324046,1.6089686098654707,0.09586502828164618,0.13333333333333333,6150,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
218150,12961,11625,19299,883,1,1,156,1,15,19,16.829964511649436,0.05941297541611086,1.65998623774299,0.0,3786,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8984500,674,127462,293,16642,1,1,20,1,14,15,13310.37037037037,7.501807835515851e-05,0.002298706291237457,0.0,6929,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103721,326,1151,1257,638,1,1,154,1,14,17,317.1896024464832,0.0031430169105879178,1.0911458333333333,0.13333333333333333,3322,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1945790,632,19002,32,6326,1,1,161,1,10,11,3073.9178515007898,0.0003248036402676341,0.0016839446403199496,0.0,6103,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28930,3035,17529,10870,881,1,1,159,1,8,13,9.528985507246377,0.1049047734264284,0.6200798630918426,0.0,5445,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3657008,349,44311,3545,13076,1,1,86,1,13,14,10448.594285714285,9.543318050352077e-05,0.08000090269001625,0.0,6091,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
811833,446,222813,764,14671,0,1,71,1,15,12,1816.1812080536913,0.0005493733940682455,0.0034288689220605528,0.0,6918,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
714679,93,77473,1073,5739,1,1,62,1,11,20,7602.968085106383,0.00013012816925057368,0.013849807677414358,0.0,6149,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
474,340,1080,56,3,0,1,113,1,11,13,1.3900293255131966,0.7157894736842105,0.05180388529139685,0.0,4973,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11409,188,1930,1321,91,0,1,142,1,13,29,60.36507936507937,0.016476774758983348,0.6841015018125324,0.0,4774,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3003096,361940,6,4,8195,1,0,104,1,8,16,8.297197609555148,0.12052224753312997,0.5714285714285714,0.0,6048,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31161516,39,10547,104,26572,1,1,106,1,5,15,779037.9,1.2515436908928406e-06,0.009859689040576413,0.0,3326,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,182,3,82,0,0,0,23,1,12,12,0.07650273224043716,12.133333333333333,20.5,0.0,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15168368,369648,89982,12592,23904,1,1,78,1,3,12,41.03451652784128,0.024369660310874557,0.13993754375826545,0.0,6241,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1814910,6366,164048,42841,11169,1,1,159,1,10,8,285.0494738495367,0.00350761001503655,0.26114758395357485,0.0,6094,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
298245,875,15780,423,113,1,1,0,0,12,17,340.46232876712327,0.0029338197327038753,0.026804385019960714,0.0,5467,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3676419,343,185684,4,17643,1,1,75,1,11,12,10687.264534883721,9.329728377062469e-05,2.1541858523844145e-05,0.0,6580,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9697465,179,3973,491,1568,1,0,13,1,11,17,53874.805555555555,1.8458430274465514e-05,0.12355309511826874,0.0,4852,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5532888,913,310158,1283,19979,1,1,160,1,3,3,6053.487964989059,0.0001650132507628474,0.004136588008086175,0.0,6372,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7795,8077,4931,20935,1,0,0,116,1,12,8,0.96496657588512,1.0360441251924064,4.244728304947283,0.0,4407,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18817954,2648,41348,2727,40936,1,1,67,1,9,10,7103.795394488487,0.00014071667192317125,0.06595080896756875,0.0,6909,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11208277,101,426078,45,42820,1,1,150,1,7,13,109885.06862745098,9.011196902860547e-06,0.00010561421708180877,0.0,6991,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13044823,0,6374,11,5739,1,0,37,1,12,13,13044823.0,0.0,0.0017254901960784314,0.0,5574,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
316476,1384,21085,33428,1215,1,1,130,1,10,11,228.50252707581228,0.004373145599838219,1.585317272123684,0.0,6234,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,145,10647,12158,2,0,0,9,1,13,11,0.6643835616438356,1.4795918367346939,1.1418106686701728,0.0,6029,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,193,8,2,0,0,0,0,0,13,16,0.0,193.0,0.2222222222222222,0.35714285714285715,3541,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
982737,27,6132,87,380,1,1,81,1,12,13,35097.75,2.747426068799619e-05,0.014185553562693624,0.0,4281,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3796076,1140,16452,17178,4457,1,1,48,1,11,17,3326.9728308501317,0.00030031003059210863,1.0440649121740715,0.0,5899,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110,636,120,37,0,0,0,93,1,15,33,0.1726844583987441,5.72972972972973,0.30578512396694213,0.3125,2507,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1181035,972,34457,146,4563,1,1,143,1,11,18,1213.8078108941418,0.0008230062419773826,0.004237042196296941,0.0,6493,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
508812,62,11900,4223,135,1,1,78,1,14,9,8076.380952380952,0.00012185223254908974,0.3548441307453155,0.0,4377,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
583599,90,635,725,575,1,0,31,1,14,15,6413.175824175824,0.00015421521590130226,1.139937106918239,0.0,3288,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3834342,568,33763,588,1263,1,1,69,1,12,12,6738.7381370826015,0.00014813489560010673,0.017414998222959364,0.0,5891,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14386576,6993,272361,3009,94716,1,1,160,1,2,20,2056.988275664856,0.0004860780990502466,0.01104779668235657,0.0,6090,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93692,1,515,1,761,0,0,147,1,10,11,46846.0,1.067315594548152e-05,0.001937984496124031,0.0,5972,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2118895,127,25533,3478,4061,1,1,93,1,9,32,16553.8671875,5.99368727865832e-05,0.13621054280567088,0.0,3581,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
278568,2670,28644,34625,1332,1,1,160,1,14,11,104.29352302508424,0.009584698943529252,1.208762436725432,0.0,5364,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13179439,4723,12683,37018,8797,1,1,61,1,13,14,2789.889712108383,0.00035836120502843826,2.9184799747713654,0.0,6136,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2339309,50,3041,10,5579,1,1,138,1,9,16,45868.80392156863,2.137382390533961e-05,0.003287310979618672,0.0,2867,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66306,3410,72434,100206,574,1,1,161,1,12,15,19.438874230430958,0.051427451098677364,1.3833920066266308,0.0,4089,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118734,23,487,137,66,0,0,0,0,10,5,4947.25,0.00019370867899103046,0.2807377049180328,0.0,5497,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33559260,80,3580,187,22329,1,1,12,1,9,16,414311.85185185185,2.3838427193018343e-06,0.052220050265289024,0.0,5792,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,43,1,25,0,0,0,100,1,15,7,0.045454545454545456,14.333333333333334,12.5,0.0,2581,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
